listing_id,id,date,reviewer_id,reviewer_name,comments
785432,70011179.0,4/15/2016,11572523,Pornrawee (Mod),"a boat house Amsterdam is a unique experience to try, especially a boat house in such a central area of Amstel - you cant get more central than that! We were a party of 5, and we had a lovely stay though it was only for a night. The nice rooftop is such a good area to relax under the sun. "
785432,70594238.0,4/18/2016,30186258,Diane,"This was an absolutely wonderful place to stay !! The host and hostess are friendly and accommodating, and the boat has everything one needs to feel at home.  Such a pleasurable experience, and I would definitely come back again. So, thanks!!!"
785432,70950228.0,4/22/2016,10426518,Marianne,"La péniche est très propre et très bien située.  Tout est accessible à pieds mais le métro et le tram sont à 30 secondes à pieds le top!! Les propriétaires habitent à 2 péniches de là  et sont très disponibles. Le monsieur parle bien le français parfois c'est plus simple. De plus il est arrangeant concernant la dépose des bagages et il y a du café à volonté ! Les 2 chambres sont sobres, dans l'une d'elle il semble compliqué de dormir à 2 adultes plusieurs nuits, le lit est un peu petit.  C'est une location que je recommande sans hésiter. Bonne vacance!!!"
515921,193857734.0,9/15/2017,26552625,Morgan,Tout était parfait !! Nous avons reçu pleins d'informations utiles de la part de Anne-Marie.<br/><br/>L'appartement est idéal pour 2 voire 3 personnes. Il se situe au 4ème étage dans un quartier très calme. Comptez 15 minutes en tram pour être au centre d'Amsterdam. <br/><br/>Nous avons passé 4 jours super et je recommande vivement Anne-Marie si vous voyagez à Amsterdam !
515921,200656725.0,10/6/2017,13848448,Berthrand,"The location of the apartment was close to all amenities, we even found an organic market, close to public transport, and excellent to walk to vondelpark. <br/>The images need a bit of updating as well as the description of the place, however, it is faithful to size and style. In addition, it seemed to be slightly messy, but the super comfortable bed made up for it. Checkin in was a bit of a challenge, as our previously agreed upon meeting location changed at the very last minute, and it was hard to reach both Patrick and Anne Marie. Very minimal contact with both of them, which wasn't a problem for us.<br/><br/>All in all, it was a good experience, as long as you're not fussy with the details."
515921,201442132.0,10/8/2017,39322976,Alex,Great flat for a weekend away in Amsterdam. Anne-Marie was a good host who had all our needs covered! The flat is by a tram stop which went straight to the town centre in 20minutes.
515921,224049689.0,1/2/2018,45378281,Javiera,"A beautifull apartment, very cozy, in a beautifull area, in front of a typical channel. Everything was perfect. We spend two beutifull days there."
515921,240149732.0,3/4/2018,37039928,María,"Nice apartment near the centre, 20 mins in tram to dam square etc.. didnt have any problem contacting With anne Marie or finding our keys, well organized!"
515921,241030741.0,3/7/2018,31251331,Theodore,"Anne-Marie’s place is in a great location to easily get around Amsterdam. I highly recommend it to anyone staying in the city. Also, the bed is super comfy!"
515921,278603150.0,6/18/2018,12606917,Nicolas,Anne-Marie was a great host. Her appartement is cozy and you feel welcolmed. It is idealy situated. We loved our stay
515921,287324874.0,7/8/2018,128677054,Francois,Nice and central apartment with a rooftop terrace. Close to bike shop and vondelpark so easy to get around.
515921,323721969.0,9/16/2018,83026973,Kike,"The flat is greatly located. Center is 30’ walk, but you can stroll through a great park to go. Or ride with the bike. 10e a day at the corner! Then the flat is at the top floor and there is a nice roof terrace to enjoy nice views and relax. To achieve that vie, you have to climb three floors Lots of light. Nice area. Anne Marie was very helpful and nice and little Zoe is delightful!"
515921,340892783.0,10/25/2018,26694726,Sébastien,Anne-Marie's flat was great and well located for us (close to the Olympic Stadium for the marathon).
515921,344939700.0,11/4/2018,94143516,Carlo,"The flat is nice and it's well located, there are some nice bars and cafe around. Vondelpark is just around the corner and the centre is in a walking distance and if you feel lazy there's also a tram stop next door. There's also a roof terrace which is really cool. Communication with Anne-Marie was smooth."
515921,358123977.0,12/13/2018,123199598,Bessma,"Anne-Marie is very easy to communicate with, so she will make it easy to pick up the keys. The area is very cool, lots of shops, cafes and restaurants. Transports near by. 30min by walk from some museums. The shower room is kinda small but you can see it on the pictures, and it’s very cold in the flat if you don’t correctly put the heater on (we couldn’t figure it out on the first day) but we had a great stay! I recommend it."
515921,366237482.0,1/2/2019,207274913,Kevin,"Really good place, quiet, and good view from the Roof terrace"
515921,434613814.0,4/8/2019,64655451,Despoina,The apartment that me and my friends saw has nothing to do with the one at the photos . It was so dirty and it smelled so awful you could not take a breath !! I have taken so many photos of the real apartment you may not believe in your eyes ! I wonder what kind of person want to deceive tourists and ruin the image of the city sometimes ! <br/>Of course the hostess after our complaints never showed up in messages or phone calls and everything found their right way with Airbnb . <br/>It is so sad that we should stay somewhere else the last minute!! Our suffering was due to the fact that hostess was not willing to clean the apartment as she claimed that it was clean and she shut down the phone telling me that we have just different aspect of cleanliness. <br/>I have a lot of photos showing the mess and the deceit .<br/>Apartment lack of soap as well . <br/>In conclusion hostess informed after 24 hours Airbnb that the apartment was ready ( Saturday evening ) but it was really late for us as we needed safe and clean roof over our head as well a clean place for our staff .
515921,440679868.0,4/21/2019,150710407,Adrián,"Located on a quiet place, but well connected with public transport. The house may seem quite little, but we were four guys and had no problem with that — moreover, we enjoyed the house as an extra experience in Amsterdam thanks to that awesome terrace. Also, Anne-Marie is really kind and nice with her guests."
